correlation_penalty_coefficient,ensemble_size,epoch_num,learning_rate,hidden_size,loss_test,diversity_coefficient_test
0.7,8,400,0.001,"[2, 2, 2]",0.12897155061364174,0.039755288511514664
0.7,8,400,0.001,"[2, 2, 2, 2, 2, 2]",0.17429596558213234,0.009079883806407452
0.7,8,400,0.001,[6],0.041657724883407354,0.01216100249439478
0.7,8,400,0.001,[12],0.03405600460246205,0.005285941064357758
0.7,10,400,0.001,[2],0.05259474064223468,0.02397456206381321
0.7,10,400,0.001,"[2, 2, 2]",0.07457227911800146,0.06464771926403046
0.7,10,400,0.001,"[2, 2, 2, 2, 2, 2]",0.17901204340159893,0.012127635069191456
0.7,10,400,0.001,[6],0.030220955377444625,0.014300236478447914
0.7,10,400,0.001,[12],0.03432102641090751,0.004486973397433758
0.7,12,400,0.001,[2],0.06301497342064977,0.035584885627031326
0.7,12,400,0.001,"[2, 2, 2]",0.06896995194256306,0.056970007717609406
0.7,12,400,0.001,"[2, 2, 2, 2, 2, 2]",0.15115202218294144,0.05064393952488899
0.7,12,400,0.001,[6],0.03159584989771247,0.015245512127876282
0.7,12,400,0.001,[12],0.04624890396371484,0.006190975662320852
0.7,14,400,0.001,[2],0.06152547989040613,0.021211255341768265
0.7,14,400,0.001,"[2, 2, 2]",0.12673658691346645,0.050122037529945374
0.7,14,400,0.001,"[2, 2, 2, 2, 2, 2]",0.22948608919978142,0.04107365384697914
0.7,14,400,0.001,[6],0.03642561938613653,0.012182101607322693
0.7,14,400,0.001,[12],0.04889438487589359,0.023188702762126923
0.7,16,400,0.001,[2],0.05252705165185034,0.034650128334760666
0.7,16,400,0.001,"[2, 2, 2]",0.10564479883760214,0.0696265920996666
0.7,16,400,0.001,"[2, 2, 2, 2, 2, 2]",0.22638696432113647,0.03580586984753609
0.7,16,400,0.001,[6],0.03840479860082269,0.015523901209235191
0.7,16,400,0.001,[12],0.03528795437887311,0.005516724660992622
0.8,2,400,0.001,[2],0.07066277042031288,0.035109248012304306
0.8,2,400,0.001,"[2, 2, 2]",0.1212588706985116,0.036630433052778244
0.8,2,400,0.001,"[2, 2, 2, 2, 2, 2]",0.2300177924335003,0.01965983398258686
0.8,2,400,0.001,[6],0.04561216477304697,0.014286654070019722
0.8,2,400,0.001,[12],0.06195364613085985,0.013368089683353901
0.8,4,400,0.001,[2],0.077195237390697,0.04909372329711914
0.8,4,400,0.001,"[2, 2, 2]",0.11407352425158024,0.054294995963573456
0.8,4,400,0.001,"[2, 2, 2, 2, 2, 2]",0.12195752002298832,0.08986698091030121
0.8,4,400,0.001,[6],0.04723385255783796,0.013789822347462177
0.8,4,400,0.001,[12],0.04770735825877637,0.005794620607048273
0.8,6,400,0.001,[2],0.04288724041543901,0.03551457077264786
0.8,6,400,0.001,"[2, 2, 2]",0.19320376217365265,0.091692715883255
0.8,6,400,0.001,"[2, 2, 2, 2, 2, 2]",0.1325526349246502,0.0891764685511589
0.8,6,400,0.001,[6],0.045731755904853344,0.020415231585502625
0.8,6,400,0.001,[12],0.062190587632358074,0.009662183932960033
0.8,8,400,0.001,[2],0.047298424411565065,0.036509934812784195
0.8,8,400,0.001,"[2, 2, 2]",0.09052811097353697,0.10538551211357117
0.8,8,400,0.001,"[2, 2, 2, 2, 2, 2]",0.15069507621228695,0.05891965702176094
0.8,8,400,0.001,[6],0.05394716840237379,0.01485440693795681
0.8,8,400,0.001,[12],0.053531521931290627,0.006849108263850212
0.8,10,400,0.001,[2],0.07533309049904346,0.03882383927702904
0.8,10,400,0.001,"[2, 2, 2]",0.0895678186789155,0.07868421077728271
0.8,10,400,0.001,"[2, 2, 2, 2, 2, 2]",0.14420505799353123,0.0451040081679821
0.8,10,400,0.001,[6],0.05137419980019331,0.014499734155833721
0.8,10,400,0.001,[12],0.061492701061069965,0.009024780243635178
0.8,12,400,0.001,[2],0.03939411439932883,0.046583663672208786
0.8,12,400,0.001,"[2, 2, 2]",0.044330984354019165,0.1030016764998436
0.8,12,400,0.001,"[2, 2, 2, 2, 2, 2]",0.14650915004312992,0.08210311084985733
0.8,12,400,0.001,[6],0.05617955978959799,0.01640801876783371
0.8,12,400,0.001,[12],0.058393836952745914,0.009917768649756908
0.8,14,400,0.001,[2],0.04535756492987275,0.04042726010084152
0.8,14,400,0.001,"[2, 2, 2]",0.09529278241097927,0.09783842414617538
0.8,14,400,0.001,"[2, 2, 2, 2, 2, 2]",0.18429355323314667,0.07203767448663712
0.8,14,400,0.001,[6],0.055149552412331104,0.019570665434002876
0.8,14,400,0.001,[12],0.046017108485102654,0.008651994168758392
0.8,16,400,0.001,[2],0.053096986608579755,0.05753370746970177
0.8,16,400,0.001,"[2, 2, 2]",0.05968622025102377,0.09919038414955139
0.8,16,400,0.001,"[2, 2, 2, 2, 2, 2]",0.09904316533356905,0.09497728198766708
