epoch_num,learning_rate,hidden_size,loss_test,loss_train
770,0.0001,[10],0.036874938290566206,0.029141394779659234
770,0.0001,[12],0.040070949122309685,0.030782744216804322
780,0.0001,[2],0.20691320300102234,0.15347868891862723
780,0.0001,"[2, 2]",0.11525887530297041,0.04727389649129831
780,0.0001,"[2, 2, 2]",0.21738934144377708,0.1526766585615965
780,0.0001,"[2, 2, 2, 2]",0.08058282360434532,0.03746746824337886
780,0.0001,"[2, 2, 2, 2, 2]",0.24918586015701294,0.15328582376241684
780,0.0001,"[2, 2, 2, 2, 2, 2]",0.24630948528647423,0.14487281900185806
780,0.0001,[4],0.06265133339911699,0.03982204915239261
780,0.0001,[6],0.08656441699713469,0.03244926021076166
780,0.0001,[8],0.05220575351268053,0.03491617538608038
780,0.0001,[10],0.04296310618519783,0.029540907591581345
780,0.0001,[12],0.04600371606647968,0.0302305008069827
790,0.0001,[2],0.207484383136034,0.1504172356082843
790,0.0001,"[2, 2]",0.10243541933596134,0.059029729320452765
790,0.0001,"[2, 2, 2]",0.3003357760608196,0.15244089009670111
790,0.0001,"[2, 2, 2, 2]",0.11123178410343826,0.08466201991989063
790,0.0001,"[2, 2, 2, 2, 2]",0.09009624645113945,0.0510078459404982
790,0.0001,"[2, 2, 2, 2, 2, 2]",0.21276530995965004,0.15155388586796248
790,0.0001,[4],0.07863916829228401,0.05054929795173498
790,0.0001,[6],0.04235704988241196,0.030954316544991273
790,0.0001,[8],0.05728277936577797,0.03377841964650612
790,0.0001,[10],0.044564439449459314,0.030435742953648932
790,0.0001,[12],0.037386504001915455,0.027990618362449683
800,0.0001,[2],0.2993561029434204,0.1550649249782929
800,0.0001,"[2, 2]",0.06376639567315578,0.04288854535955649
800,0.0001,"[2, 2, 2]",0.21125708892941475,0.15323581374608553
800,0.0001,"[2, 2, 2, 2]",0.22068338096141815,0.15305000027784935
800,0.0001,"[2, 2, 2, 2, 2]",0.204213572666049,0.14937432969991976
800,0.0001,"[2, 2, 2, 2, 2, 2]",0.241091500967741,0.15692989986676437
800,0.0001,[4],0.06112955417484045,0.04027666610020857
800,0.0001,[6],0.04720119608100504,0.035750821590996705
800,0.0001,[8],0.049338080920279026,0.036517859221651
800,0.0001,[10],0.056835644878447056,0.038017011319215484
800,0.0001,[12],0.04622269282117486,0.03287336301918213
810,0.0001,[2],0.06204457674175501,0.03708072794744602
810,0.0001,"[2, 2]",0.28757695108652115,0.15008959288780505
810,0.0001,"[2, 2, 2]",0.0911481836810708,0.0628294821542043
810,0.0001,"[2, 2, 2, 2]",0.21250594779849052,0.15112334891007498
810,0.0001,"[2, 2, 2, 2, 2]",0.21149413287639618,0.15163623197720602
810,0.0001,"[2, 2, 2, 2, 2, 2]",0.20382938161492348,0.15277685053073442
810,0.0001,[4],0.056112632155418396,0.03663690545811103
810,0.0001,[6],0.05231250077486038,0.03467130804291138
810,0.0001,[8],0.04273933358490467,0.03240845223458914
810,0.0001,[10],0.051058804616332054,0.02886163550787247
810,0.0001,[12],0.033092110650613904,0.027783380892987434
820,0.0001,[2],0.05716869607567787,0.03459678045832194
820,0.0001,"[2, 2]",0.232030738145113,0.15302777806153664
820,0.0001,"[2, 2, 2]",0.24722224846482277,0.14909099300320333
820,0.0001,"[2, 2, 2, 2]",0.20067387260496616,0.15155553359251756
820,0.0001,"[2, 2, 2, 2, 2]",0.1962546966969967,0.1501496686385228
820,0.0001,"[2, 2, 2, 2, 2, 2]",0.22046148777008057,0.15159209703023618
820,0.0001,[4],0.06975010968744755,0.038322753917712435
820,0.0001,[6],0.06558991596102715,0.03677693811746744
820,0.0001,[8],0.10221956856548786,0.030921197997835968
820,0.0001,[10],0.05465931072831154,0.037485805268471055
820,0.0001,[12],0.03836929006502032,0.027293851599097252
830,0.0001,[2],0.08422368066385388,0.06576310026531036
830,0.0001,"[2, 2]",0.14293750375509262,0.0806219781247469
830,0.0001,"[2, 2, 2]",0.06490806490182877,0.041507096674579844
830,0.0001,"[2, 2, 2, 2]",0.07389082200825214,0.05012621386693074
830,0.0001,"[2, 2, 2, 2, 2]",0.06154640298336744,0.037887521589604706
830,0.0001,"[2, 2, 2, 2, 2, 2]",0.21204396337270737,0.15477591638381666
830,0.0001,[4],0.05902501009404659,0.035301179553453736
830,0.0001,[6],0.050614540465176105,0.033058228687598154
830,0.0001,[8],0.038454086519777775,0.028977641405967567
830,0.0001,[10],0.04064110666513443,0.030904327161037005
830,0.0001,[12],0.10308748576790094,0.03334344221422306
840,0.0001,[2],0.20622343942523003,0.15364456749879396
840,0.0001,"[2, 2]",0.2928697057068348,0.151697715314535
840,0.0001,"[2, 2, 2]",0.2339322306215763,0.15531975145523363
840,0.0001,"[2, 2, 2, 2]",0.0853702500462532,0.05809300020337105
840,0.0001,"[2, 2, 2, 2, 2]",0.2535584419965744,0.15052109842117017
840,0.0001,"[2, 2, 2, 2, 2, 2]",0.1984347477555275,0.1502701645860305
840,0.0001,[4],0.06825401727110147,0.038604808828005426
840,0.0001,[6],0.045115438057109714,0.03547970520762297
840,0.0001,[8],0.08816693257540464,0.03298111790074752
840,0.0001,[10],0.05179278552532196,0.033916265775377936
840,0.0001,[12],0.06080714240670204,0.03388749736432846
850,0.0001,[2],0.08754406496882439,0.05896560432246098
850,0.0001,"[2, 2]",0.08636429347097874,0.049227829449451886
850,0.0001,"[2, 2, 2]",0.24358920753002167,0.15201827711783922
850,0.0001,"[2, 2, 2, 2]",0.2361673042178154,0.15179349997868904
850,0.0001,"[2, 2, 2, 2, 2]",0.1903473623096943,0.1556810332605472
850,0.0001,"[2, 2, 2, 2, 2, 2]",0.06548197008669376,0.04332169503546678
850,0.0001,[4],0.04384415317326784,0.03017332419179953
850,0.0001,[6],0.046003454364836216,0.030916909042459268
850,0.0001,[8],0.039918276481330395,0.03291919705672906
850,0.0001,[10],0.04082427639514208,0.029009213527807824
850,0.0001,[12],0.04000300355255604,0.029780590620178442
860,0.0001,[2],0.13318452471867204,0.06750746730428475
860,0.0001,"[2, 2]",0.2013609018176794,0.1522105525319393
860,0.0001,"[2, 2, 2]",0.23193754255771637,0.154679448558734
860,0.0001,"[2, 2, 2, 2]",0.06957354489713907,0.04287146189464973
860,0.0001,"[2, 2, 2, 2, 2]",0.23525016754865646,0.15681199442881805
860,0.0001,"[2, 2, 2, 2, 2, 2]",0.22419804334640503,0.15399601138555086
860,0.0001,[4],0.05421904195100069,0.039142391142936855
860,0.0001,[6],0.0627399031072855,0.037406694573851734
860,0.0001,[8],0.06152432598173618,0.03368492546276404
860,0.0001,[10],0.05120432423427701,0.029673161235852882
860,0.0001,[12],0.05321808299049735,0.033763946750416204
870,0.0001,[2],0.22911246120929718,0.1517933217378763
870,0.0001,"[2, 2]",0.05191874876618385,0.034791682775203996
870,0.0001,"[2, 2, 2]",0.10987784713506699,0.061489404107515626
870,0.0001,"[2, 2, 2, 2]",0.23013349249958992,0.1528348853954902
870,0.0001,"[2, 2, 2, 2, 2]",0.18738047406077385,0.15226018142241698
870,0.0001,"[2, 2, 2, 2, 2, 2]",0.06267134100198746,0.04294721173265806
870,0.0001,[4],0.05196096282452345,0.036697483693177886
870,0.0001,[6],0.04150838567875326,0.03182820574595378
870,0.0001,[8],0.04430378833785653,0.03194762393832207
870,0.0001,[10],0.05047307629138231,0.03248858165282469
870,0.0001,[12],0.08182612154632807,0.029857190182575814
880,0.0001,[2],0.07142288843169808,0.045709543861448765
880,0.0001,"[2, 2]",0.13733459822833538,0.06810596241400792
880,0.0001,"[2, 2, 2]",0.05563560873270035,0.03931673881239616
880,0.0001,"[2, 2, 2, 2]",0.1686137691140175,0.07826744421170308
880,0.0001,"[2, 2, 2, 2, 2]",0.24044819921255112,0.15163781952399474
880,0.0001,"[2, 2, 2, 2, 2, 2]",0.23311186954379082,0.15229454923134583
880,0.0001,[4],0.06261747470125556,0.04137344730014984
880,0.0001,[6],0.05208291043527424,0.03688177308784081
880,0.0001,[8],0.061337162740528584,0.04160250379489018
880,0.0001,[10],0.09204580914229155,0.03643908351659775
880,0.0001,[12],0.03561367653310299,0.02513659867243125
890,0.0001,[2],0.1708763875067234,0.07793992241987815
890,0.0001,"[2, 2]",0.20345895551145077,0.15135694696353033
890,0.0001,"[2, 2, 2]",0.20849819108843803,0.15011675426593193
890,0.0001,"[2, 2, 2, 2]",0.08483499474823475,0.0513036514704044
890,0.0001,"[2, 2, 2, 2, 2]",0.048751864582300186,0.03533983101638464
890,0.0001,"[2, 2, 2, 2, 2, 2]",0.20950599014759064,0.15241081898029035
890,0.0001,[4],0.04812609916552901,0.03545165950289139
890,0.0001,[6],0.07307677995413542,0.03415412699373869
890,0.0001,[8],0.08198719471693039,0.03182091907812999
890,0.0001,[10],0.04450704297050834,0.033909849679240815
890,0.0001,[12],0.04766553267836571,0.03295219625131442
900,0.0001,[2],0.073491295799613,0.0502345127841601
900,0.0001,"[2, 2]",0.10045695304870605,0.05297060883962191
900,0.0001,"[2, 2, 2]",0.1529420642182231,0.10745185384383568
900,0.0001,"[2, 2, 2, 2]",0.2138630524277687,0.14975187297050768
900,0.0001,"[2, 2, 2, 2, 2]",0.21156616881489754,0.15023727944264045
900,0.0001,"[2, 2, 2, 2, 2, 2]",0.187831349670887,0.15426966547966003
900,0.0001,[4],0.08729383256286383,0.038628775626420975
900,0.0001,[6],0.05424448335543275,0.03645127366941709
900,0.0001,[8],0.051535378908738494,0.035014654509723186
900,0.0001,[10],0.055477650836110115,0.03522273224706833
900,0.0001,[12],0.05026740999892354,0.02801175988637484
910,0.0001,[2],0.04955291422083974,0.03911911295010494
910,0.0001,"[2, 2]",0.060788316652178764,0.04126619146420406
910,0.0001,"[2, 2, 2]",0.06478181574493647,0.038752131593915135
910,0.0001,"[2, 2, 2, 2]",0.30286483466625214,0.15272638173057482
910,0.0001,"[2, 2, 2, 2, 2]",0.22068606317043304,0.15391746449929017
910,0.0001,"[2, 2, 2, 2, 2, 2]",0.24094465374946594,0.15015222762639707
910,0.0001,[4],0.08596799150109291,0.030961161837554894
910,0.0001,[6],0.06770822871476412,0.03736912072277986
910,0.0001,[8],0.09041750244796276,0.030030014996345226
910,0.0001,[10],0.0514927739277482,0.03229893550563317
910,0.0001,[12],0.04178082384169102,0.0293175086665612
920,0.0001,[2],0.22207368910312653,0.14983261147370705
920,0.0001,"[2, 2]",0.050105547066777945,0.03404621636638275
920,0.0001,"[2, 2, 2]",0.19278979673981667,0.15747471440296906
920,0.0001,"[2, 2, 2, 2]",0.24205024912953377,0.1514298961712764
920,0.0001,"[2, 2, 2, 2, 2]",0.23183126747608185,0.15175689699558112
920,0.0001,"[2, 2, 2, 2, 2, 2]",0.30711378157138824,0.15215909767609376
920,0.0001,[4],0.07029529754072428,0.04293743492319034
920,0.0001,[6],0.05988586135208607,0.043480043657697164
920,0.0001,[8],0.052627547178417444,0.03433810847883041
920,0.0001,[10],0.05514258146286011,0.03360800502391962
920,0.0001,[12],0.03584819770185277,0.027211310592694923
930,0.0001,[2],0.10452501475811005,0.06527798078381099
930,0.0001,"[2, 2]",0.07557706069201231,0.03983268141746521
930,0.0001,"[2, 2, 2]",0.33339788019657135,0.1551871018914076
930,0.0001,"[2, 2, 2, 2]",0.2532844804227352,0.15033372663534605
930,0.0001,"[2, 2, 2, 2, 2]",0.2270641066133976,0.154508450283454
930,0.0001,"[2, 2, 2, 2, 2, 2]",0.3078557215631008,0.15219449996948242
930,0.0001,[4],0.0761034032329917,0.049304912583186075
930,0.0001,[6],0.05054937209933996,0.03530951969038982
930,0.0001,[8],0.048278442583978176,0.03715823941792433
930,0.0001,[10],0.030802540946751833,0.025677151476534512
930,0.0001,[12],0.04398591723293066,0.028305545305976502
940,0.0001,[2],0.04677556827664375,0.034350440765802674
940,0.0001,"[2, 2]",0.09860417153686285,0.03848452665484869
940,0.0001,"[2, 2, 2]",0.19181475788354874,0.15567201032088354
940,0.0001,"[2, 2, 2, 2]",0.18178447103127837,0.15312493248627737
940,0.0001,"[2, 2, 2, 2, 2]",0.04904226353392005,0.03434606806303446
940,0.0001,"[2, 2, 2, 2, 2, 2]",0.28972868993878365,0.15545906584996444
940,0.0001,[4],0.04663820471614599,0.03747835998924879
940,0.0001,[6],0.04120653122663498,0.033333068928466394
940,0.0001,[8],0.030050675850361586,0.025819772567886572
940,0.0001,[10],0.04318987752776593,0.03261171768491085
940,0.0001,[12],0.03958146274089813,0.027004714123904705
950,0.0001,[2],0.12972516007721424,0.05350465986591119
950,0.0001,"[2, 2]",0.1158657893538475,0.05689604823979048
950,0.0001,"[2, 2, 2]",0.09232983831316233,0.04419924676991426
950,0.0001,"[2, 2, 2, 2]",0.04315082146786153,0.03448437569806209
950,0.0001,"[2, 2, 2, 2, 2]",0.19945594295859337,0.15192265980518782
950,0.0001,"[2, 2, 2, 2, 2, 2]",0.30890315398573875,0.1551759518109835
950,0.0001,[4],0.06088629923760891,0.04002866363869263
950,0.0001,[6],0.04942293418571353,0.033951128976276286
950,0.0001,[8],0.0688825324177742,0.034130650787399366
950,0.0001,[10],0.05216870456933975,0.030708411923394754
950,0.0001,[12],0.05402258411049843,0.03324783622072293
960,0.0001,[2],0.08851872198283672,0.04235983016685797
960,0.0001,"[2, 2]",0.05822893138974905,0.039965103881863445
960,0.0001,"[2, 2, 2]",0.05048314202576876,0.03292615102747312
960,0.0001,"[2, 2, 2, 2]",0.1849453942850232,0.1511411936237262
960,0.0001,"[2, 2, 2, 2, 2]",0.19877665862441063,0.15158772525879052
960,0.0001,"[2, 2, 2, 2, 2, 2]",0.19321263022720814,0.1504541406264672
960,0.0001,[4],0.05714415106922388,0.034224919974803925
960,0.0001,[6],0.06159110739827156,0.036364144717271514
960,0.0001,[8],0.0517864937428385,0.030616202821525242
960,0.0001,[10],0.042094625532627106,0.030333004891872406
960,0.0001,[12],0.03974114637821913,0.026324560435918663
970,0.0001,[2],0.043876693584024906,0.033711389208642334
970,0.0001,"[2, 2]",0.08206244744360447,0.0401138558697242
970,0.0001,"[2, 2, 2]",0.22374043613672256,0.14894748020630616
970,0.0001,"[2, 2, 2, 2]",0.198790080845356,0.1510185249722921
970,0.0001,"[2, 2, 2, 2, 2]",0.23736591264605522,0.15238112727036843
970,0.0001,"[2, 2, 2, 2, 2, 2]",0.2308046817779541,0.15132217854261398
970,0.0001,[4],0.08782071433961391,0.046081132040574
970,0.0001,[6],0.07123966235667467,0.041392877841225036
970,0.0001,[8],0.1047588549554348,0.036761158504165135
970,0.0001,[10],0.04296606220304966,0.030186311198541753
970,0.0001,[12],0.03451942908577621,0.027969167639429752
980,0.0001,[2],0.1258123405277729,0.053451669903901905
980,0.0001,"[2, 2]",0.23314015567302704,0.15325206518173218
980,0.0001,"[2, 2, 2]",0.09983772365376353,0.07115657899815303
980,0.0001,"[2, 2, 2, 2]",0.06287580635398626,0.040286302709808715
980,0.0001,"[2, 2, 2, 2, 2]",0.24471892416477203,0.14988387032197073
980,0.0001,"[2, 2, 2, 2, 2, 2]",0.193889532238245,0.1605967437991729
980,0.0001,[4],0.04879275755956769,0.03336240394184223
980,0.0001,[6],0.11214368790388107,0.04199618631257461
980,0.0001,[8],0.03604191297199577,0.0297793190783033
980,0.0001,[10],0.044428855646401644,0.030865069693670824
980,0.0001,[12],0.0341755177360028,0.02965455803160484
990,0.0001,[2],0.29547130316495895,0.14941067764392266
990,0.0001,"[2, 2]",0.04806485399603844,0.03279449948324607
990,0.0001,"[2, 2, 2]",0.10507214348763227,0.04264062241866039
990,0.0001,"[2, 2, 2, 2]",0.24025795608758926,0.15214934314672762
990,0.0001,"[2, 2, 2, 2, 2]",0.23189742490649223,0.15035465416999963
990,0.0001,"[2, 2, 2, 2, 2, 2]",0.2631448470056057,0.15408040067324272
990,0.0001,[4],0.046406366396695375,0.03446287475526333
990,0.0001,[6],0.06103056576102972,0.0408267337255753
990,0.0001,[8],0.05540791968815029,0.038445570291234896
990,0.0001,[10],0.0951923318207264,0.035182046345793284
990,0.0001,[12],0.04816318256780505,0.02943921547669631
1000,0.0001,[2],0.05788686778396368,0.03576936386525631
1000,0.0001,"[2, 2]",0.06145980767905712,0.038496679411484644
1000,0.0001,"[2, 2, 2]",0.07433490641415119,0.04816615316443718
1000,0.0001,"[2, 2, 2, 2]",0.20667113736271858,0.15107694841348207
1000,0.0001,"[2, 2, 2, 2, 2]",0.18733600713312626,0.14980773971630976
1000,0.0001,"[2, 2, 2, 2, 2, 2]",0.24501319602131844,0.15364223317458078
1000,0.0001,[4],0.06474158726632595,0.04176855818010294
1000,0.0001,[6],0.0779679506085813,0.031448045888772376
1000,0.0001,[8],0.049752417020499706,0.032463474485736624
1000,0.0001,[10],0.09720981866121292,0.03735318249807908
1000,0.0001,[12],0.04651691019535065,0.03230699080114181
