generation_index,ensemble_size,learning_rate,loss_test,average_active_hidden_node_num,diversity_coefficient_test,population_diversity_test,max_population_diversity_test,correlation_penalty_coefficient_test,subpopulation_num,average_niche_radius,average_sharing_factor,average_raw_fitness,average_adjusted_fitness
350,100,0.001,0.3831942677497864,0.0,0.1703016608953476,0.10538346534693173,0.163105183887451,0.38311408461597163,2,0.1798607757390791,15.381774792248509,-0.36910120263695717,-0.21879843838085183
360,100,0.001,0.34605705738067627,0.0,0.06448332965373993,0.050506311893047544,0.163105183887451,0.6522761168503441,2,0.17253461574221196,13.675595612857682,-0.3274594721198082,-0.1600513120629905
370,100,0.001,0.41790908575057983,0.0,0.1600141078233719,0.07561638406098099,0.163105183887451,0.5291159740788655,2,0.18561800377307788,12.222284462202829,-0.38151145458221436,-0.25348437603192786
380,100,0.001,0.4690228998661041,0.0,0.25764229893684387,0.09646570544417932,0.163105183887451,0.4268540060100385,2,0.23090070048299685,13.779794893573472,-0.49092200249433515,-0.3955909657726122
390,100,0.001,0.34789448976516724,0.0,0.08754759281873703,0.02696649837036042,0.163105183887451,0.7677344387093503,2,0.19751719510965465,12.60236024890261,-0.3796605636179447,-0.26635147656802877
400,100,0.001,0.3270891606807709,0.0,0.03081057406961918,0.015132904525371794,0.163105183887451,0.8257759727081926,2,0.1894548000500583,15.704661911038365,-0.33660609036684036,-0.3445634828111042
410,100,0.001,0.3524400591850281,0.0,0.06463613361120224,0.05408106796616458,0.163105183887451,0.6347426161342234,2,0.21735361067629308,13.252478006907857,-0.3628200976550579,-0.263084852164387
420,100,0.001,0.34350821375846863,0.0,0.052896879613399506,0.024941952374777886,0.163105183887451,0.7776644529361431,2,0.14246260220581217,13.027580658528505,-0.3206339044868946,-0.15576057995522036
430,100,0.001,0.33882710337638855,0.0,0.04345732927322388,0.038532905171678865,0.163105183887451,0.7110034064974019,2,0.14789490088758922,16.868112585447733,-0.30695630818605424,-0.15504138467903278
440,100,0.001,0.34004831314086914,0.0,0.0439276359975338,0.03193509222698685,0.163105183887451,0.7433644279557745,2,0.19945407981144817,14.173867542292719,-0.33949449002742765,-0.30601610632759896
450,100,0.001,0.3479972183704376,0.0,0.065488800406456,0.057168240268159164,0.163105183887451,0.6196006213629237,2,0.18822792520427062,17.28540768553501,-0.3442587345838547,-0.2026692922414979
460,100,0.001,0.33877772092819214,0.0,0.034855324774980545,0.031406518210374136,0.163105183887451,0.7459569832824156,2,0.19996231730465291,11.230017232288553,-0.33588275775313375,-0.20508714036061654
470,100,0.001,0.35039886832237244,0.0,0.05996471643447876,0.044623592477030904,0.163105183887451,0.6811297401420524,2,0.18760657690814103,14.105018929104624,-0.3495719681680203,-0.20060838371178843
480,100,0.001,0.3438323438167572,0.0,0.06449273228645325,0.04330730261266124,0.163105183887451,0.6875858923402705,2,0.1540535790958714,17.333774931358843,-0.32682486236095426,-0.18266797201798554
490,100,0.001,0.36149388551712036,0.0,0.06403247267007828,0.03886335001675207,0.163105183887451,0.7093826371891684,2,0.18877707867892987,13.3347977288132,-0.3504031653702259,-0.18829169134912038
