correlation_penalty_coefficient,ensemble_size,epoch_num,learning_rate,hidden_size,average_loss_train_static_ncl,average_loss_test_static_ncl,average_loss_train_traditional,average_loss_test_traditional,average_loss_train_mlp,average_loss_test_mlp,diversity_coefficient_train_static_ncl,diversity_coefficient_test_static_ncl,diversity_coefficient_train_traditional,diversity_coefficient_test_traditional
0.2,4,500,0.001,"[2, 2]",0.09222417622804642,0.15574448183178902,0.07931890413165092,0.09457282116636634,0.12794205620884896,0.1184517377987504,0.008418451994657516,0.012777812778949738,0.009134840220212936,0.01129965577274561
0.2,4,500,0.001,"[2, 2, 2]",0.10261535570025444,0.16346675902605057,0.12435592859983444,0.20254775136709213,0.15841481387615203,0.225435683503747,0.009221808053553104,0.01023286022245884,0.004806462209671736,0.005869389045983553
0.2,4,500,0.001,"[2, 2, 2, 2]",0.12375781014561653,0.18606119230389595,0.13220199048519135,0.21854234859347343,0.1037938218563795,0.17087260447442532,0.007259672041982412,0.009570919908583164,0.007216224446892738,0.009449959732592106
0.2,6,500,0.001,[2],0.09452836439013482,0.15870089642703533,0.0831803608685732,0.15517100878059864,0.12052960619330406,0.125932727009058,0.007546296808868647,0.010984424501657486,0.004147984553128481,0.006491316948086023
0.2,6,500,0.001,"[2, 2]",0.09300332851707935,0.134835634380579,0.11186236664652824,0.1404284629970789,0.1577509641647339,0.2633852995932102,0.015578500926494598,0.01730019599199295,0.006908289156854153,0.009029589593410492
0.2,6,500,0.001,"[2, 2, 2]",0.1003721859306097,0.14613311178982258,0.09593525379896164,0.12654024083167315,0.11600052677094937,0.14641744084656239,0.012614508159458637,0.015727529302239418,0.0165554229170084,0.01695597544312477
0.2,6,500,0.001,"[2, 2, 2, 2]",0.08919269517064095,0.13911735825240612,0.11268097758293152,0.18285044468939304,0.1523941420018673,0.22024263814091682,0.014744487591087818,0.018469180911779404,0.022981692105531693,0.023936420679092407
0.2,8,500,0.001,[2],0.08312184624373913,0.11982457339763641,0.07838368946686387,0.1152830645442009,0.13162341490387916,0.13239413779228926,0.006612991914153099,0.008885378018021584,0.0036467364989221096,0.005540536716580391
0.2,8,500,0.001,"[2, 2]",0.0779441942460835,0.15736005082726479,0.0901289027184248,0.14478758163750172,0.1488190121948719,0.24495582282543182,0.009847802110016346,0.013059820979833603,0.006131662987172604,0.008388916961848736
0.2,8,500,0.001,"[2, 2, 2]",0.12417259737849236,0.2296239174902439,0.09156385697424411,0.11063942592591047,0.11625410802662373,0.12416788935661316,0.0078651811927557,0.010129687376320362,0.009170100092887878,0.011359231546521187
0.2,8,500,0.001,"[2, 2, 2, 2]",0.10476968511939048,0.13833428733050823,0.12047693505883217,0.14184197830036283,0.1593051701784134,0.2256453074514866,0.012723881751298904,0.015032029710710049,0.015563624911010265,0.017517052590847015
0.2,10,500,0.001,[2],0.0817937372252345,0.09247866412624717,0.09542086571455002,0.11628735531121492,0.12071091514080763,0.14751184731721878,0.005070684012025595,0.006516861729323864,0.005239027086645365,0.0075034499168396
0.2,10,500,0.001,"[2, 2]",0.10411524698138237,0.15584414824843407,0.09095655046403409,0.12460681423544884,0.15000853613018988,0.22348053380846977,0.02340853400528431,0.025345446541905403,0.013502187095582485,0.014474940486252308
0.2,10,500,0.001,"[2, 2, 2]",0.12184472754597664,0.15556340478360653,0.11420903094112873,0.21252518519759178,0.15488959327340127,0.1879766220226884,0.008530659601092339,0.010652497410774231,0.014823340810835361,0.016338668763637543
0.2,10,500,0.001,"[2, 2, 2, 2]",0.12194560542702675,0.1532272808253765,0.1255427658557892,0.16717412322759628,0.1565443143248558,0.2496362440288067,0.010281783528625965,0.011595121584832668,0.013811862096190453,0.015443114563822746
